File;Result
SP_CRAY/SP_FULVER/gamelog3fa5de62-1607-4520-9cd4-82b159a4dbb6.csv;1
SP_CRAY/SP_FULVER/gamelogdf832b6c-8954-4550-9746-c8810ebc70f0.csv;1
SP_CRAY/SP_FULVER/gamelogce313014-9416-4ba6-b2e7-a566bf305cbf.csv;1
SP_CRAY/SP_FULVER/gamelog3866680c-3e75-4de5-81bd-65b03c7e953b.csv;-1
SP_CRAY/SP_FULVER/gamelog133fe030-0ba2-463d-b11f-ae0dc69ed662.csv;1
SP_CRAY/SP_FULVER/gameloga21b965b-d30d-4d94-b985-b4d57792000d.csv;1
SP_CRAY/SP_FULVER/gamelogad088a68-f2ee-4bff-ac34-d5628bf52e0e.csv;1
SP_CRAY/SP_FULVER/gamelog673309a6-88c3-4281-b360-87becdde1be1.csv;-1
SP_CRAY/SP_FULVER/gamelogb781bf93-fcaa-43cf-b06b-279ac0ae5ec3.csv;-1
SP_CRAY/SP_FULVER/gamelogafedfbed-484b-4014-8a0f-80417c31affc.csv;1
SP_CRAY/SP_FULVER/gamelogc1bb0bf7-a1dc-4994-89a1-30c43dbfc68e.csv;1
SP_CRAY/SP_FULVER/gamelogaf431d21-7723-4b62-b392-9919c7e4d65b.csv;1
SP_CRAY/SP_FULVER/gamelog99ba4172-6871-4965-8513-9600edd945f1.csv;-1
SP_CRAY/SP_FULVER/gamelogb37cc96c-987c-4eed-a1af-b22aa2f498e7.csv;1
SP_CRAY/SP_FULVER/gamelogad43ad3c-27b7-449c-8a38-aa2fec2aa2c0.csv;1
SP_CRAY/SP_FULVER/gamelog4cf2714a-9598-4037-b54e-462c3adbe917.csv;1
SP_CRAY/SP_FULVER/gamelog9abcffcf-97d9-4ecc-9ce8-9525003a4aa6.csv;-1
SP_CRAY/SP_FULVER/gameloga41d8b1c-32be-4d19-8cc9-d7f6a566438e.csv;1
SP_CRAY/SP_FULVER/gamelog0cdf84bb-6a24-47a4-a9ed-1357d0b5b5b3.csv;-1
SP_CRAY/SP_FULVER/gamelog49f7b30a-c49c-43df-ba5e-4cdee41fb69e.csv;-1
SP_CRAY/SP_FULVER/gamelogb066b631-12d0-450d-b7cc-f390831e115c.csv;-1
SP_CRAY/SP_FULVER/gamelogbe477737-6f1f-450b-9b97-54e3dc54389d.csv;1
SP_CRAY/SP_FULVER/gamelogfed51e6d-c30c-493d-8007-5f7f67f690c7.csv;1
SP_CRAY/SP_FULVER/gamelog061b44cb-98ac-4ae0-a907-1f29ab01eb99.csv;-1
SP_CRAY/SP_FULVER/gamelogdb9f9ccc-c826-4db1-b29f-c49c9eb4f1a6.csv;1
SP_CRAY/SP_FULVER/gamelog12b84dc5-03c2-40e0-a341-aa9bff5bd15c.csv;1
SP_CRAY/SP_FULVER/gamelogbb32842b-6819-4144-8347-05eb5a3e71b0.csv;1
SP_CRAY/SP_FULVER/gamelogc0b19045-5230-419f-9390-a65252653411.csv;-1
SP_CRAY/SP_FULVER/gamelog0f297a51-074f-47fa-88c7-f6e79aed167a.csv;1
SP_CRAY/SP_FULVER/gamelog3f66846e-6d09-4415-8e49-6f14184ab160.csv;1
SP_CRAY/SP_FULVER/gamelog0d927b6f-95e4-4c3d-a1ee-29975a604acd.csv;1
SP_CRAY/SP_GYSACHE/gamelogb36da2a9-dfc0-4360-aa95-10bf808319e9.csv;1
SP_CRAY/SP_GYSACHE/gamelog5348de5e-2442-4f8f-a97f-68b28f48d6e9.csv;1
SP_CRAY/SP_GYSACHE/gamelogddd1a0e0-5b7c-4c0b-948b-68116564199c.csv;1
SP_CRAY/SP_GYSACHE/gamelogb0252d27-5ab8-4004-9f62-d096250b992d.csv;1
SP_CRAY/SP_GYSACHE/gamelogc2b845db-8e58-448f-aad3-bb319323ebc5.csv;1
SP_CRAY/SP_GYSACHE/gamelog1ad2c862-2a4d-4896-bbf0-b420fafdff8c.csv;1
SP_CRAY/SP_GYSACHE/gameloga8d01b15-6938-4b2d-89bd-59bb26e7c9d9.csv;-1
SP_CRAY/SP_GYSACHE/gamelog568c46d7-59e2-4a27-b55e-c34be8157131.csv;1
SP_CRAY/SP_GYSACHE/gamelog1dcfba61-5348-4929-8660-a7fe2a727210.csv;1
SP_CRAY/SP_GYSACHE/gamelog92585e8e-0578-4998-b2d6-1d0203d5855d.csv;-1
SP_CRAY/SP_GYSACHE/gameloge321d9d4-0e88-4e29-a43b-f38e7b280f2b.csv;-1
SP_CRAY/SP_GYSACHE/gamelogf583a1c1-f428-419b-ae04-3bf4d81dd462.csv;1
SP_CRAY/SP_GYSACHE/gamelog56a59561-6af8-4264-b658-aacce546f539.csv;-1
SP_CRAY/SP_GYSACHE/gamelog5625366c-13af-413f-a0da-7bb3fbada73f.csv;1
SP_CRAY/SP_GYSACHE/gamelogee9bd17c-4a48-4b83-89ab-587e29d36994.csv;1
SP_CRAY/SP_GYSACHE/gamelogd01b483e-7716-481d-ac5a-d0a5c92e73ec.csv;1
SP_CRAY/SP_GYSACHE/gameloge3fc18f0-f6b5-4112-a198-4a22037aba29.csv;-1
SP_CRAY/SP_GYSACHE/gamelogfb0c366f-3308-41fe-b407-9889ecebc694.csv;-1
SP_CRAY/SP_GYSACHE/gamelogc7c5c5bb-cf0d-4ecb-9b18-b28bda36f995.csv;-1
SP_CRAY/SP_GYSACHE/gamelogd2776df9-6fa6-4d41-9de9-d59e862cea12.csv;-1
SP_CRAY/SP_GYSACHE/gamelog39b9bf1f-9024-47f5-b6cb-de2f75ec1e7c.csv;1
SP_CRAY/SP_GYSACHE/gamelogeafeb6ac-d5f1-4cab-ac73-c3c6221eca2c.csv;-1
SP_CRAY/SP_GYSACHE/gamelog3c30e736-c149-43c2-a95b-cd818e58cd4d.csv;1
SP_CRAY/SP_GYSACHE/gamelog67141925-1479-422b-8570-cdbc478aa0e9.csv;-1
SP_CRAY/SP_GYSACHE/gamelogbc3a9243-93f0-446b-bc64-6151266375aa.csv;-1
SP_CRAY/SP_GYSACHE/gamelog542a1bbc-9eeb-41bc-840c-8892912716cb.csv;-1
SP_CRAY/SP_GYSACHE/gamelog2408b71a-c2ed-4176-8d39-c3b4ce912755.csv;1
SP_CRAY/SP_GYSACHE/gamelog705f0279-a9c8-4cfd-b49a-434cbdb01b46.csv;-1
SP_CRAY/SP_GYSACHE/gamelog378dee12-268b-4c6a-9d2f-9a68e5a8d938.csv;-1
SP_CRAY/SP_GYSACHE/gamelog1a6e8884-acf4-4cef-b17a-1f3d7d6c5bde.csv;-1
SP_CRAY/SP_GYSACHE/gamelog7df94d9e-4de8-4ccb-9231-01ce81d8cbcd.csv;-1
SP_CRAY/SP_GYSACHE/gamelogc44742e0-1e3b-4d9d-8ba0-1e1c53a22070.csv;1
SP_CRAY/SP_GYSACHE/gamelogd74b3402-265b-4f2d-82d5-cf509f4623d2.csv;1
SP_CRAY/SP_GYSACHE/gamelogf66cb1db-e6ac-4cb2-9b67-ca8a8056589a.csv;1
SP_CRAY/SP_GYSACHE/gamelogd8fc899c-189a-4682-9b26-c7c426a38dce.csv;-1
SP_CRAY/SP_GYSACHE/gamelogc63c3e4d-a187-4d24-91a3-2c0cc4cd82c2.csv;1
SP_CRAY/SP_GYSACHE/gamelog96c07a3e-457a-42ba-b46d-840a161c81e8.csv;1
SP_CRAY/SP_GYSACHE/gamelogedebd130-6875-40db-829d-6d7b6eb05f48.csv;-1
SP_CRAY/SP_GYSACHE/gamelog88b2d35d-cea7-4742-a7c9-0bd058c3bf34.csv;1
SP_CRAY/SP_GYSACHE/gamelog205baec5-f918-4d9e-877b-185ab4f78f76.csv;-1
SP_CRAY/SP_GYSACHE/gamelog09b2e426-818e-4892-9491-e70fc82d6ffc.csv;1
SP_CRAY/SP_GYSACHE/gamelog654f1bb5-a7cd-4aef-a810-37a7e4f0e333.csv;1
SP_CRAY/SP_GYSACHE/gamelog00f96582-5506-4bbc-ac07-f3479bd472de.csv;-1
SP_CRAY/SP_GYSACHE/gamelogb63b6df0-92dc-4dc6-a961-1d5d60a32f46.csv;1
SP_CRAY/SP_GYSACHE/gamelog50a67697-c6aa-4cf6-9469-4737e054415f.csv;-1
SP_CRAY/SP_GYSACHE/gamelog237c3571-6581-47d1-ae2f-32133e033b4f.csv;1
SP_CRAY/SP_GYSACHE/gamelog97289259-9e76-46e7-91b8-94135980d6d3.csv;-1
SP_CRAY/SP_GYSACHE/gamelog36a58f92-c52e-4dd4-8dd0-17d4cdcab06e.csv;-1
SP_CRAY/SP_GYSACHE/gamelog73a68d5a-3938-487f-93ce-655694442da8.csv;1
SP_CRAY/SP_GYSACHE/gamelogb8f93edf-e4e8-4b29-b2f9-e3bceca8b88d.csv;1
SP_CRAY/SP_GYSACHE/gamelog56de9cbf-5887-43e8-a7fd-4a5b91bb9ab8.csv;1
SP_CRAY/SP_GYSACHE/gamelog7a2cc9ba-8735-4aa5-bc8b-0eb315426b63.csv;-1
SP_CRAY/SP_GYSACHE/gamelogdeef1e76-e280-4304-b1b4-47269ebc4ad1.csv;-1
SP_CRAY/SP_GYSACHE/gamelogf15e5e02-697d-42b2-aaa1-c4fc900171aa.csv;1
SP_CRAY/SP_GYSACHE/gamelog15437c3b-3e6e-4c04-b2bc-38038e2cbfc5.csv;1
SP_CRAY/SP_GYSACHE/gamelog8f1eb0b4-8ff5-48b8-81d0-3e118a361d5e.csv;-1
SP_CRAY/SP_GYSACHE/gamelog30689e5c-cb2a-45ad-b0d6-1b1226767d57.csv;1
SP_CRAY/SP_GYSACHE/gamelog67b79c0d-7648-420f-bfd5-f297b5d992f9.csv;-1
SP_CRAY/SP_GYSACHE/gameloga0b71eae-4792-4c34-a071-cb40f76dae4e.csv;1
SP_CRAY/SP_GYSACHE/gamelog53d138ef-d38b-4a8d-a3fe-5ebdd1a7efa1.csv;-1
SP_CRAY/SP_GYSACHE/gamelog620b2b4c-b194-4a04-9f2a-cf533564473f.csv;-1
SP_CRAY/SP_GYSACHE/gamelog4be8187e-5251-4c95-8650-c0804a76440f.csv;1
SP_CRAY/SP_GYSACHE/gamelog1b2d0cde-cb77-48f2-8ff2-6d07ef0f6987.csv;1
SP_CRAY/SP_GYSACHE/gamelogd3173232-c759-410c-b22f-b85436ae8bff.csv;-1
SP_CRAY/SP_GYSACHE/gamelog537270aa-c591-4254-885a-c1aa3506d1d2.csv;1
SP_CRAY/SP_GYSACHE/gamelog3044d417-d3ff-4e71-8ecf-a90a253f9d00.csv;1
SP_CRAY/SP_GYSACHE/gamelog70e12e96-2ec6-4264-85a8-0f3b2a5a2503.csv;1
SP_CRAY/SP_GYSACHE/gamelog019ea0e5-dcf2-474b-8a5e-c1ccf280199e.csv;1
SP_CRAY/SP_GYSACHE/gamelog6e898787-0898-447b-a47f-51aaade4f826.csv;-1
SP_CRAY/SP_GYSACHE/gameloge897ea19-ca3d-48d7-a9dd-4d263084c2c9.csv;1
SP_CRAY/SP_SCYLIOR/gamelogb79c6b30-4920-4fa2-aa4e-340ed4d24f6e.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog374b97ba-b1e1-4926-8f20-e7b1d1a148fc.csv;1
SP_CRAY/SP_SCYLIOR/gamelogdd392185-2384-40a9-a768-cefce34c9e7b.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog0d1f2e3d-7a9c-4a9d-b44b-f4596a3a3489.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog4af5a5f7-8328-43ed-a0d2-7c5b28698f9e.csv;1
SP_CRAY/SP_SCYLIOR/gamelogfd642ac5-8b32-4e44-b449-5f665ce0c7eb.csv;1
SP_CRAY/SP_SCYLIOR/gameloga1411384-ccb7-460c-8a74-a78281680c8e.csv;1
SP_CRAY/SP_SCYLIOR/gamelog3bb9b9f5-8bbd-4531-9e2a-2c7d378b51e1.csv;1
SP_CRAY/SP_SCYLIOR/gamelogad17bdbc-109a-41da-9e7e-2ae2faa060c2.csv;1
SP_CRAY/SP_SCYLIOR/gamelog7cbc027f-1748-4b6a-b8e9-ceab6f0a1743.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog4d394bd5-9bb0-4c19-b2d2-d7e5ec5de5e8.csv;1
SP_CRAY/SP_SCYLIOR/gamelogb9dbb224-5db8-489f-8dc3-e3fd6c88a9b0.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogf716f670-9467-41a9-8238-245a8680990a.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog10bbfdb6-6e86-4c69-a664-d37e418d6d79.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog5a5d13cb-2b1b-479c-a6e1-2b441cdb6f12.csv;1
SP_CRAY/SP_SCYLIOR/gamelogb0c807c2-b2c1-4beb-a7e8-90d6d512d0bd.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogf6ae59e9-0588-4d35-80a3-6d0c94002610.csv;1
SP_CRAY/SP_SCYLIOR/gamelog33c1501b-29bd-44b1-bc9d-aaeef6e35948.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog572a7b87-a0c6-4752-9f8d-ab02eab9caf6.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog44afd760-536c-4bfc-9647-55e0c98862c4.csv;1
SP_CRAY/SP_SCYLIOR/gamelog733ece75-b943-4577-bd60-f024ce5da93b.csv;1
SP_CRAY/SP_SCYLIOR/gamelogc0d1973a-00f9-4f93-b66d-801f371d604e.csv;1
SP_CRAY/SP_SCYLIOR/gamelog16cdec5a-ddc9-4adf-b2b7-0e1020ee5f7e.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog7f7711c3-2f29-4689-8ad2-cad010572163.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogcc6746ec-e4b7-4f24-a828-09c4cd024215.csv;1
SP_CRAY/SP_SCYLIOR/gameloge043b0e3-6a57-4dec-982d-d5bba096d242.csv;1
SP_CRAY/SP_SCYLIOR/gamelog22475613-9eea-43e4-bdbf-1aab4dbe61c4.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog4862cc56-71ad-4b75-b8df-00d9af1a2539.csv;1
SP_CRAY/SP_SCYLIOR/gamelogf53acc23-b8da-4ad9-81f4-f6f3b7d8cb83.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogbb85c3f3-7b29-4a93-89bc-69b833c82f6d.csv;1
SP_CRAY/SP_SCYLIOR/gamelog4ad4fbf5-e1f3-48de-9710-20cbcbda5679.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogbc9a7021-7e6d-4412-b9c5-4305412d7042.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog78cb3f91-8ecf-4031-a623-8ff621ec0777.csv;1
SP_CRAY/SP_SCYLIOR/gamelogd8a191ae-1993-41f9-9f37-c906dbb5cfce.csv;1
SP_CRAY/SP_SCYLIOR/gamelog0b63238c-51c1-41a0-9e61-2474231956ad.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog52d2614a-a6af-4d5b-9431-a0e0b46d8f23.csv;1
SP_CRAY/SP_SCYLIOR/gamelogb731d831-a51e-4939-8f71-18cc6fbfa02a.csv;1
SP_CRAY/SP_SCYLIOR/gamelogfc44d6ea-cae1-4d75-bedd-b559e548f24e.csv;1
SP_CRAY/SP_SCYLIOR/gamelog2f38e6cd-b82b-45ec-a829-db84ab507f30.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog55756073-ae29-4e37-a0e6-8ed40208231e.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog9d335fc0-c96b-45ab-8d8a-88417006cff4.csv;1
SP_CRAY/SP_SCYLIOR/gamelog86d9bc8d-f7dd-4f96-bbd6-fc73d38be5b4.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog00ca89e4-82a0-430b-9590-120c9d3b8018.csv;1
SP_CRAY/SP_SCYLIOR/gamelogb987cfa3-2f86-4a32-9f2c-d0c049a854f4.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog802cdaa5-f90c-4d94-b2b4-95cf56e17879.csv;1
SP_CRAY/SP_SCYLIOR/gamelog4fcbf5a8-67e7-4c83-8034-bb1708de007c.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog10710c95-2a8b-4ffd-9fa5-553c44d665a4.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogc8dcae77-ca5b-418b-a6f2-b0e330a0ae76.csv;1
SP_CRAY/SP_SCYLIOR/gamelogc9259e55-9e0d-4743-a7cf-80de63f79319.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogdbb645ac-4944-4cbf-b1c6-0b301048c7f4.csv;1
SP_CRAY/SP_SCYLIOR/gamelog45cb521a-883e-41b5-9b22-86abc0fecf49.csv;1
SP_CRAY/SP_SCYLIOR/gamelog9cb98201-b8f9-43d2-b785-5a803f4a5b6e.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog56bda117-f247-4a40-83cd-8318019a7454.csv;1
SP_CRAY/SP_SCYLIOR/gamelog31dbbc09-8abb-4297-85a7-66b390f8a9c6.csv;1
SP_CRAY/SP_SCYLIOR/gamelogd2e15513-dca2-439e-a71f-ddfc7f64a416.csv;1
SP_CRAY/SP_SCYLIOR/gamelog027e8a28-320d-456d-b7f0-7416f2e0cf53.csv;1
SP_CRAY/SP_SCYLIOR/gamelogc8e889ce-704f-474c-846c-14976cf879da.csv;1
SP_CRAY/SP_SCYLIOR/gamelog8af40741-c35d-4ea7-9311-165603c7e738.csv;0
SP_CRAY/SP_SCYLIOR/gamelog6d2ad9a2-1fe9-4c12-b3f4-c9358645b08d.csv;1
SP_CRAY/SP_SCYLIOR/gamelog405525cf-8b2f-4216-9816-ba5b815b04b8.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog7de682e5-0422-4dcd-a0b1-0349f6ef77c9.csv;1
SP_CRAY/SP_SCYLIOR/gamelog00bfb8f8-fe19-4e53-ac6b-6fefddce61c4.csv;1
SP_CRAY/SP_SCYLIOR/gamelog27586e62-1a72-4666-83a0-3a3bfb12103a.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog99278aa0-b99c-41ec-b5d2-2a8279d0df28.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogfa99b025-22ee-4ee5-916c-3dac6bce5c5a.csv;-1
SP_CRAY/SP_SCYLIOR/gamelogab97988a-a808-4714-bc51-bc2be5acaf9b.csv;1
SP_CRAY/SP_SCYLIOR/gameloge31d3b6e-d0e6-4f36-a4a8-002c5794b692.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog244acc22-f4af-4834-89b9-0b9677675b7e.csv;-1
SP_CRAY/SP_SCYLIOR/gamelog9458b80d-1ea2-439b-bb54-78306177ca49.csv;0
SP_CRAY/SP_SCYLIOR/gamelogdc566f76-63c4-4fbc-bd4c-f4d197887b0b.csv;1
SP_CRAY/SP_TRITH/gamelog7b301392-5daf-4f6a-a086-6ddab6649efe.csv;1
SP_CRAY/SP_TRITH/gamelog028f3455-8dc2-4023-a81b-91094279e7a2.csv;-1
SP_CRAY/SP_TRITH/gamelogcc8b14c3-c473-453a-a887-51462c8064b5.csv;1
SP_CRAY/SP_TRITH/gamelog65b74577-df0d-4ab5-9816-cdf0f3510ffb.csv;1
SP_CRAY/SP_TRITH/gamelog40370a28-da5b-4bfb-9428-64e14d2413c8.csv;-1
SP_CRAY/SP_TRITH/gamelog34a881d9-7e38-45c6-b9c0-611aeb27479f.csv;1
SP_CRAY/SP_TRITH/gamelog60fd9528-c040-4cb6-9a5c-41a5d7503f83.csv;1
SP_CRAY/SP_TRITH/gamelogfccad09a-d741-4319-9eec-9c2efb418187.csv;-1
SP_CRAY/SP_TRITH/gamelogb4546e3d-3671-431e-882f-1ae18f072237.csv;1
SP_CRAY/SP_TRITH/gamelog24cc0b69-35fb-4921-a9bf-e62469b3a6e3.csv;1
SP_CRAY/SP_TRITH/gamelog8c4191f7-60f5-4155-86a8-68bb486ea25d.csv;-1
SP_CRAY/SP_TRITH/gamelog56ba6c95-ff08-43dc-9417-9053395c61e4.csv;-1
SP_CRAY/SP_TRITH/gamelog7a89e76e-5d23-42a2-ad88-e2ebff04db78.csv;1
SP_CRAY/SP_TRITH/gamelog5c3d361a-b656-46d9-8ce5-ad73e22da80d.csv;1
SP_CRAY/SP_TRITH/gameloga327951f-a51f-440c-a0ba-c1bc641ae923.csv;-1
SP_CRAY/SP_TRITH/gamelogcd42945a-6ff7-4868-aee7-14b32ed36993.csv;-1
SP_CRAY/SP_TRITH/gamelogcac0b1b3-f273-40c5-9147-1f1d783bb581.csv;-1
SP_CRAY/SP_TRITH/gamelog09306fd6-8519-45b1-8124-890dd8f13e20.csv;-1
SP_CRAY/SP_TRITH/gamelog13fa635e-c65c-434f-9934-56ea55bd2ae2.csv;1
SP_CRAY/SP_TRITH/gamelog990dc2ed-5cb8-4a78-9422-ee68f7d310e5.csv;-1
SP_CRAY/SP_TRITH/gamelog23f2b35f-2190-4118-9798-6128f947581e.csv;-1
SP_CRAY/SP_TRITH/gamelogdeb75ae5-974e-4237-add2-3f07edda7d74.csv;-1
SP_CRAY/SP_TRITH/gamelog7dbad30d-609e-4afa-bbd8-7c9daf30ced7.csv;1
SP_CRAY/SP_TRITH/gamelogb5018547-0190-4673-940b-56bcfee85be9.csv;1
SP_CRAY/SP_TRITH/gamelogc98d43a2-8fbb-4bdb-8f1f-28af3f9fd9b8.csv;1
SP_CRAY/SP_TRITH/gamelog436f4b25-0f9e-4cd5-8f37-1638243b2572.csv;-1
SP_CRAY/SP_TRITH/gameloge47a5ad4-a6f4-48d3-89f4-1bb665005f8d.csv;-1
SP_CRAY/SP_TRITH/gamelog77a33c7b-744d-4a3e-a85f-5ef8cf3ca220.csv;1
SP_CRAY/SP_TRITH/gamelog9fa407c8-a258-4dd2-90bf-c22ef17fb797.csv;1
SP_CRAY/SP_TRITH/gamelogb36d38ed-a17a-49db-878f-3a2cc1425edc.csv;1
SP_CRAY/SP_TRITH/gamelog67734162-e4dc-4144-b1fc-e8d1cdb6bf2b.csv;1
SP_CRAY/SP_TRITH/gamelog6dcce000-b631-4a0f-92b0-2b3a2c2c5d82.csv;1
SP_CRAY/SP_TRITH/gamelog12f093c5-7a3c-4339-9e3a-8030851a2793.csv;-1
SP_CRAY/SP_TRITH/gamelog3fde415b-8d92-41c8-8792-df4ee912056e.csv;-1
SP_CRAY/SP_TRITH/gamelog24fe9bdb-b6a6-45a5-aba7-84c3203aa801.csv;-1
SP_CRAY/SP_TRITH/gamelog50e264ba-7afe-4d7b-b01c-ceec884542a5.csv;-1
SP_CRAY/SP_TRITH/gamelog45b7d4b4-1b37-4630-9140-6e979d4bed07.csv;-1
SP_CRAY/SP_TRITH/gamelogf210a3f5-72aa-4def-9bb6-1f800e46fbcb.csv;-1
SP_CRAY/SP_TRITH/gamelog70cb72ee-3208-4630-9657-a5b3c38957b9.csv;-1
SP_CRAY/SP_TRITH/gamelog03292ad8-d84f-433d-bb62-9f801c6aae7b.csv;-1
SP_CRAY/SP_TRITH/gamelog534fff94-c01f-420b-9268-0060a77622f2.csv;1
SP_CRAY/SP_TRITH/gamelog618fe4d6-cf5f-41c1-994b-9a413fbd35df.csv;-1
SP_CRAY/SP_TRITH/gamelogac1a0fbf-ac9f-493d-8e57-ca068215590e.csv;-1
SP_CRAY/SP_TRITH/gamelog35477657-0f4c-44a3-a015-3398dc49e89f.csv;-1
SP_CRAY/SP_TRITH/gamelog67310737-5b87-470e-8d16-dcf1e830e5ac.csv;-1
SP_CRAY/SP_TRITH/gamelog5b05f5ac-10f9-4b18-83b7-0bff8c8e9c16.csv;1
SP_CRAY/SP_TRITH/gamelog7b21f52f-0057-4fc8-ace6-8f37cbcc05df.csv;-1
SP_CRAY/SP_TRITH/gamelog320578ea-4b4f-4744-bdde-ce0d22f3a87e.csv;1
SP_CRAY/SP_TRITH/gamelogb23ff2f3-124a-4b5e-b35d-0566b9091a18.csv;-1
SP_CRAY/SP_TRITH/gameloge5d77044-e26d-42e9-9346-7d8e2e7f0b28.csv;-1
SP_CRAY/SP_TRITH/gamelog5df203c2-2c1d-44f8-be51-37db6102a735.csv;1
SP_CRAY/SP_TRITH/gamelog2cf484bb-f02b-45f9-836a-010b7cb3ac62.csv;1
SP_CRAY/SP_TRITH/gamelog237a9022-cba9-474e-8512-e137e1a279a8.csv;-1
SP_CRAY/SP_TRITH/gamelog147f9852-3369-4245-9e4b-b6f8cefbdf63.csv;-1
SP_CRAY/SP_TRITH/gamelog5f4637f6-a56c-47b7-ad9a-1253a0b645d9.csv;-1
SP_CRAY/SP_TRITH/gamelog7199cf7e-497a-48a5-8243-f88bdad3ea11.csv;-1
SP_CRAY/SP_TRITH/gamelog2c28f8d5-60b7-42f1-905b-11e81235c220.csv;-1
SP_CRAY/SP_TRITH/gamelogb423bc4e-81b6-4126-a025-ea9167d060cc.csv;-1
SP_CRAY/SP_TRITH/gamelogaeb476b3-e111-42f9-8af9-564c4cd86f63.csv;-1
SP_CRAY/SP_TRITH/gamelog44d1680d-86f4-4e5a-b600-0a3fdcc6b311.csv;-1
SP_CRAY/SP_TRITH/gamelog4f3abd3e-72c9-454d-8f1a-53603efd4b92.csv;1
SP_CRAY/SP_TRITH/gamelog9f4c98df-bf58-4cb8-a401-66c7d3b8a804.csv;1
SP_CRAY/SP_TRITH/gamelog080c9de3-3451-4b22-99d2-645b526ba7a3.csv;-1
SP_CRAY/SP_TRITH/gamelog794b1e47-0dc2-4df7-b339-2539186d71a1.csv;-1
SP_CRAY/SP_TRITH/gamelogf7dd3642-a951-4f03-9dd4-aba70d18e83b.csv;-1
SP_CRAY/SP_TRITH/gamelog72e898f9-26a5-4c59-bfbd-b618e9a8ae09.csv;1
SP_CRAY/SP_TRITH/gameloga82c563e-68af-46da-bceb-8cab73e39a46.csv;-1
SP_CRAY/SP_TRITH/gamelog2696cd71-e167-4a1e-86fd-b8226dbe68f2.csv;-1
SP_CRAY/SP_TRITH/gamelog13330345-c7c4-4cd0-b49f-0f0728f0863c.csv;1
SP_CRAY/SP_TRITH/gamelog625d59a1-3116-408b-8086-74f3cd4c44b7.csv;-1
SP_GYSACHE/SP_REPLICON/gamelog5b790c71-c280-4291-9658-baa76f201559.csv;-1
SP_GYSACHE/SP_REPLICON/gamelog6ce11a75-abed-42b7-83c5-07ef2bc2f649.csv;1
SP_GYSACHE/SP_REPLICON/gamelog7ee8cfdf-4d90-4641-88e8-0dbd5848b27b.csv;1
SP_GYSACHE/SP_REPLICON/gamelog7441f47f-8ef0-4a9b-8e54-abfc0fdac9e0.csv;-1
SP_GYSACHE/SP_REPLICON/gamelogf0c42ac6-c0bc-4df5-903a-1bb99c2799bd.csv;-1
SP_GYSACHE/SP_REPLICON/gamelog947a068a-79a6-4a20-9b47-41e12bb29c16.csv;1
SP_GYSACHE/SP_REPLICON/gameloge45a1cd8-f0df-44ed-a55f-c6ff8bbdd147.csv;1
SP_GYSACHE/SP_REPLICON/gamelogf840cc0e-5f44-4c5a-9c94-c3bade51dec9.csv;1
SP_GYSACHE/SP_REPLICON/gamelog0854fd48-af4b-4a99-acfb-636c4e35d833.csv;1
SP_GYSACHE/SP_REPLICON/gamelog27533b36-f619-418a-8eb0-ca526fad5938.csv;1
SP_GYSACHE/SP_REPLICON/gamelogb4377505-bbfc-46f3-b725-6fa9a311db0e.csv;1
SP_GYSACHE/SP_REPLICON/gamelogb32f0aef-42e4-41b0-b482-ecb1a2e19996.csv;-1
SP_GYSACHE/SP_REPLICON/gameloga508ef24-a9b4-478e-a092-6f6150ca1625.csv;-1
SP_GYSACHE/SP_REPLICON/gamelog3edde094-d0cf-4b13-982c-39a27eaec34a.csv;1
SP_GYSACHE/SP_REPLICON/gamelog4f7c923c-3b03-4430-9871-c231dbad5aa1.csv;1
SP_GYSACHE/SP_REPLICON/gamelog574daeaf-6ad3-4cfc-bc5e-003ed910d546.csv;1
